AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
35.6928,104.165,97.83,63.785,89.06,59.27,50.52,128.22,26.23,171.69,757.28,40.135,161.76,44.82,159.25,289.0539,34.63,112.006,62.255,67.18,167.11,30.585,28.36,43.63,57.49,25.13,53.4,96.4,76.29,31.135,75.96,116.14,42.74,124.3,27.06,26.68,79.5,793.25,34.825,21.58,86.28,31.64,30.82,90.14,71.72,33.36,55.87,43.89,56.51,13.73,40.8,46.6,42.62,91.01,26.3,57.2,84.02,59.125,58.98,37.12,62.55,26.7,61.85,58.06,4.37,31.955,65.94,20.445,46.32,69.755,91.51,234.3494,69.83,45.5,30.929,96.52,79.25,47.43,30.47,51.14,38.18,4726.952
35.7,104.17,97.81,63.79,89.1,59.27,50.525,128.15,26.22,171.65,757.01,40.14,161.766,44.815,159.26,289.04,34.635,112.02,62.27,67.19,167.09,30.585,28.36,43.64,57.47,25.14,53.4,96.35,76.27,31.135,75.98,116.17,42.755,124.259,27.07,26.685,79.51,792.83,34.8385,21.58,86.2639,31.63,30.815,90.135,71.71,33.345,55.86,43.9,56.5,13.73,40.79,46.63,42.63,91,26.31,57.145,83.99,59.14,58.99,37.12,62.54,26.7,61.835,58.07,4.38,31.96,65.95,20.44,46.3099,69.771,91.48,234.25,69.85,45.5,30.929,96.51,79.245,47.45,30.465,51.14,38.175,4726.636
35.685,104.1801,97.81,63.77,89.09,59.275,50.56,128.07,26.22,171.66,756.91,40.14,161.75,44.82,159.31,289.01,34.635,112.02,62.27,67.185,167.05,30.585,28.35,43.615,57.475,25.135,53.41,96.35,76.28,31.13,76.005,116.24,42.74,124.18,27.065,26.689,79.52,792.4,34.83,21.57,86.25,31.63,30.84,90.14,71.7,33.35,55.86,43.91,56.5,13.73,40.79,46.62,42.63,90.98,26.31,57.1558,83.98,59.155,59,37.125,62.56,26.71,61.84,58.07,4.37,31.95,65.945,20.445,46.32,69.78,91.49,234.18,69.85,45.51,30.935,96.46,79.235,47.401,30.465,51.14,38.165,4725.969
35.68,104.17,97.8,63.765,89.105,59.25,50.55,128.13,26.22,171.642,756.9326,40.14,161.7,44.83,159.24,289.07,34.635,112.018,62.25,67.16,167.05,30.59,28.355,43.6,57.47,25.135,53.39,96.33,76.29,31.135,75.995,116.14,42.745,124.17,27.07,26.685,79.535,792.33,34.83,21.57,86.27,31.62,30.84,90.12,71.705,33.34,55.84,43.89,56.5,13.72,40.79,46.62,42.61,90.98,26.31,57.135,83.97,59.155,58.99,37.13,62.53,26.71,61.81,58.05,4.37,31.95,65.92,20.445,46.32,69.755,91.49,234.23,69.845,45.5,30.9236,96.47,79.1935,47.36,30.465,51.14,38.16,4725.506
35.67,104.175,97.81,63.8,89.135,59.25,50.5535,128.18,26.22,171.625,757.3,40.145,161.8,44.84,159.25,289.2,34.64,112.06,62.27,67.17,167.03,30.58,28.35,43.61,57.46,25.1325,53.39,96.33,76.285,31.145,76.02,116.23,42.725,124.18,27.06,26.685,79.475,792.62,34.83,21.58,86.26,31.63,30.85,90.1,71.705,33.34,55.85,43.9,56.505,13.73,40.81,46.62,42.61,90.99,26.31,57.16,84,59.165,58.98,37.12,62.525,26.71,61.81,58.069,4.37,31.965,65.98,20.445,46.32,69.79,91.5,234.225,69.85,45.49,30.9258,96.49,79.21,47.37,30.47,51.15,38.161,4725.993
35.67,104.19,97.83,63.81,89.19,59.2799,50.545,128.21,26.2299,171.71,757.5726,40.16,161.88,44.85,159.31,289.195,34.645,112.08,62.31,67.17,167.11,30.59,28.36,43.64,57.465,25.13,53.395,96.35,76.32,31.1499,76.03,116.205,42.7339,124.18,27.07,26.69,79.495,793.2,34.85,21.57,86.285,31.61,30.8301,90.12,71.74,33.3435,55.87,43.93,56.519,13.74,40.82,46.665,42.62,91.03,26.3,57.17,84.0622,59.19,58.98,37.13,62.535,26.711,61.83,58.085,4.37,31.9641,65.98,20.445,46.33,69.83,91.57,234.29,69.85,45.4901,30.9441,96.55,79.255,47.39,30.541,51.15,38.1601,4727.454
35.64,104.19,97.81,63.84,89.19,59.29,50.535,128.23,26.21,171.69,757.57,40.15,161.78,44.82,159.27,289.175,34.64,112.04,62.3,67.17,167.13,30.585,28.355,43.65,57.45,25.11,53.4,96.36,76.31,31.145,76.02,116.24,42.73,124.11,27.06,26.689,79.44,792.95,34.84,21.565,86.26,31.61,30.82,90.0301,71.735,33.34,55.85,43.9099,56.52,13.74,40.81,46.65,42.62,91.05,26.31,57.145,84.09,59.195,58.96,37.12,62.535,26.715,61.83,58.08,4.375,31.97,65.9499,20.4446,46.33,69.81,91.56,234.373,69.82,45.48,30.93,96.53,79.26,47.4039,30.55,51.12,38.165,4726.956
35.62,104.189,97.8,63.8,89.22,59.28,50.525,128.26,26.22,171.74,757.61,40.15,161.815,44.84,159.28,289.3,34.64,112.03,62.29,67.16,167.24,30.585,28.35,43.65,57.445,25.1,53.39,96.3666,76.3,31.16,76,116.2,42.725,124.1099,27.06,26.69,79.45,793.265,34.85,21.5859,86.255,31.6,30.84,90.02,71.725,33.345,55.8399,43.905,56.531,13.74,40.81,46.6558,42.62,91.0511,26.305,57.11,84.09,59.215,58.955,37.13,62.54,26.715,61.815,58.08,4.375,31.99,65.977,20.445,46.36,69.81,91.58,234.345,69.82,45.49,30.9339,96.54,79.29,47.41,30.53,51.11,38.16,4727.19
35.63,104.14,97.8,63.8,89.14,59.255,50.53,128.24,26.21,171.68,757.62,40.13,161.74,44.82,159.25,289.31,34.645,112,62.29,67.16,167.26,30.585,28.355,43.64,57.445,25.1,53.38,96.35,76.3,31.159,76,116.2,42.72,124.1039,27.05,26.69,79.41,792.97,34.835,21.585,86.245,31.61,30.84,90.015,71.69,33.3425,55.82,43.9,56.5,13.73,40.805,46.655,42.62,91.03,26.29,57.1,84.06,59.2193,58.94,37.12,62.52,26.715,61.805,58.075,4.375,31.97,65.96,20.445,46.36,69.78,91.55,234.19,69.79,45.485,30.925,96.47,79.3,47.4,30.51,51.105,38.155,4726.602
35.65,104.129,97.8,63.805,89.125,59.26,50.525,128.28,26.22,171.73,757.93,40.1,161.77,44.83,159.26,289.39,34.645,112.02,62.3,67.19,167.25,30.585,28.35,43.65,57.4342,25.1,53.385,96.385,76.33,31.16,76.04,116.18,42.7101,124.14,27.04,26.68,79.4724,793.1146,34.8358,21.585,86.25,31.6,30.835,90.045,71.69,33.34,55.815,43.89,56.52,13.73,40.805,46.68,42.6299,91.07,26.29,57.09,84.06,59.195,58.94,37.12,62.529,26.71,61.83,58.08,4.375,31.95,65.955,20.45,46.3599,69.815,91.5688,234.37,69.77,45.48,30.9194,96.51,79.3,47.38,30.515,51.105,38.145,4727.072
35.64,104.135,97.81,63.84,89.08,59.25,50.529,128.3,26.22,171.7,758.2,40.105,161.74,44.86,159.28,289.35,34.645,112.03,62.3,67.175,167.26,30.585,28.35,43.65,57.43,25.105,53.4,96.4,76.32,31.14,76.055,116.24,42.72,124.14,27.045,26.675,79.485,793.17,34.845,21.58,86.27,31.61,30.83,90.06,71.67,33.345,55.81,43.895,56.52,13.73,40.8,46.7,42.625,91.11,26.29,57.095,84.044,59.195,58.95,37.12,62.53,26.715,61.825,58.073,4.375,31.9556,65.9664,20.445,46.3701,69.79,91.6,234.4868,69.77,45.485,30.9199,96.53,79.32,47.3799,30.51,51.105,38.145,4727.284
35.635,104.175,97.82,63.84,89.05,59.255,50.53,128.21,26.21,171.67,758.32,40.115,161.79,44.88,159.24,289.42,34.645,112.02,62.31,67.21,167.27,30.59,28.355,43.65,57.435,25.105,53.4,96.42,76.38,31.131,76.035,116.29,42.711,124.1542,27.05,26.69,79.47,792.92,34.84,21.58,86.3,31.61,30.84,89.98,71.7,33.34,55.82,43.909,56.52,13.74,40.8,46.695,42.63,91.14,26.295,57.09,84.055,59.195,58.935,37.11,62.53,26.715,61.84,58.09,4.375,31.955,65.98,20.45,46.38,69.8,91.68,234.49,69.76,45.49,30.915,96.57,79.32,47.375,30.549,51.09,38.155,4727.677
35.635,104.14,97.79,63.85,89.005,59.235,50.505,128.15,26.205,171.57,758.2,40.1,161.75,44.85,159.27,289.34,34.63,111.98,62.28,67.19,167.27,30.58,28.3511,43.639,57.43,25.105,53.385,96.37,76.35,31.1509,76.05,116.2,42.68,124.1217,27.04,26.675,79.47,792.945,34.83,21.58,86.31,31.61,30.85,89.93,71.675,33.345,55.79,43.9,56.51,13.73,40.785,46.69,42.62,91.13,26.285,57.045,84.047,59.17,58.91,37.11,62.51,26.71,61.8207,58.07,4.375,31.95,65.955,20.445,46.375,69.79,91.66,234.29,69.72,45.48,30.91,96.54,79.33,47.35,30.51,51.09,38.1537,4726.687
35.62,104.13,97.8,63.84,88.99,59.24,50.51,128.24,26.205,171.5859,758.8,40.1,161.81,44.85,159.26,289.42,34.63,111.961,62.28,67.195,167.235,30.5639,28.35,43.64,57.44,25.1,53.41,96.3643,76.31,31.165,76.05,116.14,42.685,124.105,27.04,26.675,79.45,793.24,34.825,21.58,86.3,31.65,30.9,89.89,71.67,33.35,55.81,43.9,56.5102,13.745,40.78,46.71,42.62,91.14,26.285,57.055,84.03,59.16,58.9,37.11,62.51,26.715,61.8,58.06,4.375,31.943,65.97,20.445,46.4,69.82,91.62,234.54,69.725,45.5,30.9,96.55,79.31,47.375,30.505,51.1,38.155,4726.901
35.6,104.129,97.79,63.87,89.005,59.225,50.59,128.26,26.22,171.65,758.735,40.07,161.795,44.845,159.31,289.42,34.63,112,62.285,67.171,167.17,30.5631,28.355,43.65,57.42,25.1,53.38,96.36,76.285,31.17,76.0254,116.165,42.69,124.0739,27.035,26.6634,79.4586,793.38,34.83,21.6,86.245,31.64,30.87,89.92,71.69,33.34,55.8,43.87,56.515,13.76,40.805,46.68,42.63,91.12,26.285,57.07,84.01,59.13,58.88,37.1001,62.505,26.715,61.785,58.0442,4.375,31.955,65.98,20.445,46.38,69.83,91.63,234.44,69.755,45.43,30.9083,96.55,79.31,47.385,30.505,51.08,38.16,4726.741
35.6,104.125,97.81,63.86,88.99,59.24,50.56,128.24,26.195,171.62,759.03,40.105,161.84,44.85,159.25,289.38,34.62,112.01,62.28,67.14,167.18,30.56,28.35,43.61,57.415,25.091,53.41,96.365,76.28,31.165,76.04,116.18,42.71,124.095,27.03,26.675,79.4625,793.27,34.83,21.595,86.25,31.64,30.865,89.895,71.71,33.345,55.79,43.88,56.51,13.755,40.81,46.69,42.62,91.16,26.285,57.06,84.0238,59.13,58.9,37.115,62.505,26.74,61.81,58.06,4.37,31.96,65.95,20.445,46.38,69.87,91.68,234.4,69.75,45.43,30.9,96.56,79.3,47.365,30.5,51.09,38.175,4726.955
35.6,104.13,97.83,63.895,89.015,59.28,50.58,128.25,26.195,171.68,759.25,40.095,161.905,44.87,159.26,289.44,34.62,112.04,62.31,67.1402,167.36,30.565,28.36,43.61,57.4,25.11,53.44,96.421,76.3,31.17,76.04,116.26,42.715,124.14,27.035,26.67,79.46,793.724,34.835,21.6,86.29,31.655,30.86,89.89,71.73,33.355,55.81,43.91,56.51,13.769,40.8,46.69,42.655,91.2,26.285,57.06,84.01,59.15,58.94,37.11,62.5,26.74,61.8,58.075,4.375,31.95,65.965,20.44,46.38,69.91,91.7,234.47,69.77,45.44,30.907,96.59,79.33,47.375,30.505,51.105,38.21,4728.13
35.595,104.165,97.87,63.88,89.025,59.29,50.58,128.26,26.195,171.74,759.4999,40.095,162.02,44.87,159.19,289.54,34.61,112.0607,62.31,67.155,167.36,30.5733,28.355,43.605,57.4,25.11,53.4789,96.41,76.3301,31.17,76.08,116.31,42.715,124.175,27.03,26.675,79.48,794.84,34.835,21.6,86.3,31.65,30.85,89.895,71.75,33.35,55.81,43.91,56.52,13.77,40.795,46.71,42.65,91.22,26.285,57.08,84.03,59.15,58.93,37.11,62.5,26.735,61.815,58.09,4.38,31.97,65.98,20.445,46.385,69.91,91.71,234.47,69.77,45.44,30.905,96.67,79.32,47.365,30.505,51.105,38.22,4729.014
35.5985,104.145,97.855,63.88,88.995,59.28,50.57,128.23,26.19,171.7,759.145,40.1,161.985,44.87,159.09,289.52,34.605,112.06,62.28,67.15,167.34,30.565,28.35,43.61,57.395,25.1,53.445,96.39,76.33,31.17,76.03,116.27,42.7,124.18,27.03,26.675,79.47,794.7,34.83,21.6,86.269,31.64,30.875,89.879,71.72,33.35,55.805,43.9,56.53,13.765,40.8025,46.695,42.63,91.17,26.29,57.075,84.03,59.145,58.92,37.13,62.49,26.73,61.81,58.065,4.37,31.975,65.98,20.445,46.405,69.9,91.735,234.4,69.77,45.405,30.91,96.61,79.3,47.39,30.505,51.11,38.21,4728.72
35.59,104.165,97.885,63.885,89,59.28,50.57,128.25,26.19,171.75,759.26,40.085,162.04,44.87,159.041,289.56,34.605,112.03,62.3,67.155,167.33,30.575,28.36,43.61,57.42,25.1,53.44,96.39,76.38,31.165,76.06,116.31,42.71,124.22,27.03,26.67,79.49,795.195,34.835,21.6,86.31,31.65,30.86,89.871,71.695,33.35,55.79,43.94,56.55,13.755,40.81,46.695,42.62,91.2099,26.3,57.07,84.03,59.14,58.92,37.125,62.51,26.735,61.815,58.085,4.37,31.975,65.9997,20.445,46.38,69.91,91.76,234.45,69.775,45.415,30.905,96.63,79.33,47.395,30.505,51.1,38.2,4729.199
35.59,104.16,97.89,63.865,88.99,59.29,50.59,128.27,26.18,171.71,759.15,40.09,162.01,44.87,159.05,289.43,34.605,111.94,62.295,67.14,167.28,30.565,28.35,43.6125,57.42,25.1,53.465,96.38,76.32,31.165,76.05,116.35,42.71,124.19,27.03,26.665,79.475,794.73,34.83,21.6,86.26,31.64,30.85,89.865,71.7,33.35,55.77,43.92,56.54,13.735,40.78,46.695,42.655,91.18,26.31,57.05,84.02,59.12,58.91,37.125,62.49,26.74,61.8,58.065,4.37,31.955,65.97,20.44,46.34,69.91,91.71,234.549,69.75,45.4,30.915,96.62,79.3,47.3761,30.5,51.09,38.2,4728.656
35.585,104.145,97.88,63.85,88.97,59.29,50.59,128.24,26.18,171.74,759.33,40.08,161.99,44.875,159.11,289.47,34.61,111.93,62.3,67.13,167.23,30.56,28.35,43.62,57.43,25.095,53.459,96.37,76.3,31.18,76.04,116.27,42.705,124.18,27.01,26.66,79.48,794.84,34.82,21.595,86.27,31.64,30.84,89.86,71.72,33.35,55.7358,43.925,56.545,13.735,40.78,46.71,42.65,91.17,26.315,57.05,84.01,59.125,58.89,37.125,62.5,26.73,61.75,58.06,4.37,31.93,65.95,20.445,46.33,69.9,91.6608,234.65,69.735,45.4,30.9052,96.68,79.3,47.36,30.505,51.08,38.172,4728.113
35.5801,104.12,97.86,63.86,88.99,59.285,50.55,128.28,26.16,171.74,759.105,40.085,161.965,44.88,159.22,289.46,34.605,111.96,62.3,67.11,167.31,30.57,28.35,43.605,57.42,25.1,53.4,96.33,76.3,31.185,76.02,116.2,42.7,124.14,27.01,26.66,79.479,794.755,34.82,21.595,86.2587,31.61,30.835,89.85,71.71,33.355,55.75,43.925,56.55,13.72,40.775,46.695,42.63,91.14,26.315,57.05,84.015,59.13,58.87,37.129,62.49,26.73,61.77,58.05,4.375,31.951,65.93,20.44,46.31,69.92,91.71,234.6,69.71,45.38,30.909,96.6325,79.295,47.36,30.4801,51.055,38.1735,4727.842
35.585,104.15,97.87,63.9,89,59.28,50.55,128.29,26.165,171.8,759.6489,40.08,162.01,44.855,159.155,289.53,34.6199,111.94,62.29,67.08,167.3499,30.565,28.35,43.605,57.45,25.095,53.42,96.33,76.34,31.185,76,116.22,42.71,124.15,27.01,26.66,79.455,795.33,34.82,21.59,86.245,31.615,30.835,89.82,71.71,33.365,55.76,43.925,56.56,13.729,40.78,46.71,42.61,91.16,26.32,57.07,84.0701,59.14,58.87,37.137,62.49,26.74,61.74,58.05,4.37,31.965,65.96,20.445,46.35,69.93,91.7,234.68,69.71,45.41,30.9098,96.64,79.32,47.325,30.47,51.05,38.16,4728.552
35.585,104.15,97.93,63.935,89.005,59.31,50.55,128.41,26.195,171.85,759.8,40.091,162.1,44.8656,159.16,289.67,34.61,112.028,62.3064,67.091,167.35,30.561,28.345,43.62,57.48,25.095,53.44,96.37,76.335,31.1932,76.04,116.31,42.72,124.2182,27.01,26.665,79.4725,795.54,34.84,21.595,86.3,31.62,30.825,89.9,71.73,33.395,55.81,43.95,56.58,13.725,40.805,46.74,42.64,91.2,26.32,57.11,84.055,59.15,58.92,37.19,62.515,26.77,61.76,58.07,4.38,31.98,66,20.4401,46.36,69.96,91.7,234.77,69.73,45.405,30.915,96.7,79.33,47.35,30.48,51.09,38.185,4730.076
35.565,104.14,97.92,63.92,88.955,59.32,50.55,128.31,26.205,171.86,760.178,40.085,162.14,44.87,159.15,289.685,34.61,112.045,62.3,67.12,167.31,30.5615,28.345,43.64,57.479,25.105,53.44,96.39,76.33,31.205,76.035,116.31,42.72,124.19,27.03,26.665,79.49,795.63,34.835,21.59,86.3,31.64,30.865,89.9,71.72,33.39,55.79,43.96,56.56,13.735,40.81,46.74,42.65,91.205,26.32,57.11,84.06,59.13,58.91,37.19,62.56,26.77,61.79,58.075,4.375,31.975,66.03,20.445,46.3401,69.96,91.66,234.72,69.75,45.42,30.915,96.71,79.35,47.35,30.475,51.1,38.181,4730.331
35.5542,104.13,97.91,63.925,88.975,59.29,50.56,128.36,26.205,171.88,760.3599,40.09,162.15,44.875,159.11,289.6624,34.6,112.07,62.29,67.145,167.35,30.56,28.35,43.63,57.5,25.1,53.44,96.39,76.38,31.195,75.995,116.35,42.74,124.211,27.03,26.67,79.48,795.641,34.84,21.595,86.3,31.65,30.87,89.85,71.73,33.38,55.8,43.97,56.565,13.745,40.81,46.75,42.66,91.28,26.32,57.12,84.07,59.14,58.905,37.199,62.56,26.76,61.795,58.07,4.375,31.975,66.03,20.45,46.38,69.96,91.67,234.73,69.745,45.435,30.91,96.7325,79.37,47.425,30.4701,51.11,38.175,4730.923
35.56,104.15,97.92,63.907,88.965,59.31,50.58,128.38,26.215,171.92,760.24,40.085,162.16,44.87,159.13,289.74,34.605,112.111,62.3,67.19,167.35,30.565,28.35,43.6301,57.51,25.085,53.45,96.38,76.335,31.195,76,116.395,42.76,124.22,27.02,26.6734,79.4999,796.04,34.85,21.585,86.3,31.65,30.88,89.87,71.74,33.38,55.81,43.99,56.6057,13.745,40.82,46.785,42.665,91.276,26.33,57.14,84.08,59.155,58.9,37.2,62.565,26.76,61.79,58.075,4.38,31.95,65.98,20.445,46.4,69.98,91.69,234.625,69.79,45.43,30.92,96.77,79.38,47.445,30.475,51.12,38.16,4731.531
35.565,104.15,97.93,63.9,88.965,59.3,50.57,128.425,26.22,171.9,760.98,40.09,162.16,44.835,159.11,289.85,34.605,112.19,62.301,67.205,167.35,30.57,28.345,43.64,57.51,25.095,53.455,96.39,76.325,31.19,76,116.385,42.76,124.27,27.03,26.675,79.49,796.11,34.855,21.5934,86.3,31.64,30.88,89.89,71.75,33.38,55.81,44.01,56.61,13.7401,40.83,46.79,42.66,91.27,26.33,57.16,84.055,59.18,58.93,37.205,62.575,26.77,61.8,58.0733,4.375,31.96,65.98,20.445,46.36,69.98,91.71,234.585,69.825,45.43,30.915,96.83,79.38,47.445,30.475,51.13,38.16,4732.406
35.665,104.17,98.02,63.95,89.01,59.35,50.59,128.44,26.23,172,760.86,40.15,162.269,44.86,159.25,289.91,34.64,112.18,62.35,67.235,167.39,30.575,28.37,43.64,57.57,25.1,53.515,96.42,76.39,31.2,75.99,116.41,42.76,124.3101,27.025,26.675,79.4832,796.73,34.89,21.595,86.38,31.72,30.93,89.925,71.78,33.41,55.85,44.05,56.625,13.755,40.88,46.815,42.67,91.33,26.34,57.21,84.075,59.22,58.96,37.23,62.63,26.81,61.84,58.12,4.38,31.97,66.07,20.44,46.36,70.03,91.73,234.61,69.9,45.44,30.9313,96.87,79.4,47.43,30.495,51.17,38.2,4734.673
35.6301,104.179,98.05,63.96,89.06,59.36,50.5961,128.5,26.265,172.03,760.95,40.15,162.26,44.87,159.29,289.96,34.66,112.26,62.41,67.245,167.36,30.585,28.37,43.64,57.6,25.1,53.52,96.435,76.39,31.23,76.02,116.51,42.75,124.38,27.055,26.685,79.485,796.83,34.89,21.595,86.4,31.74,30.95,89.96,71.84,33.405,55.88,44.03,56.64,13.755,40.88,46.81,42.7,91.38,26.34,57.235,84.07,59.225,58.99,37.25,62.65,26.81,61.87,58.13,4.375,31.97,66.09,20.435,46.357,70.05,91.71,234.695,69.9012,45.46,30.935,96.88,79.39,47.425,30.495,51.19,38.195,4735.747
35.65,104.19,98.05,64,89.05,59.4,50.6,128.54,26.28,172.11,760.95,40.15,162.25,44.855,159.2,289.95,34.65,112.3,62.42,67.245,167.36,30.585,28.37,43.63,57.6,25.11,53.53,96.41,76.43,31.24,76,116.4792,42.76,124.3466,27.055,26.685,79.47,796.8492,34.9,21.59,86.38,31.76,30.96,89.96,71.84,33.395,55.875,44.035,56.67,13.755,40.87,46.82,42.7,91.355,26.36,57.155,84.045,59.22,59.01,37.245,62.645,26.81,61.86,58.12,4.375,31.97,66.08,20.435,46.375,70.049,91.715,234.84,69.905,45.46,30.94,96.99,79.38,47.46,30.525,51.19,38.2,4736.223
35.6,104.25,98.075,63.995,89.06,59.39,50.6,128.47,26.289,172.0901,760.91,40.15,162.29,44.91,159.1605,289.89,34.655,112.35,62.42,67.275,167.36,30.585,28.37,43.64,57.59,25.11,53.545,96.43,76.435,31.225,75.99,116.66,42.75,124.33,27.05,26.69,79.5,796.76,34.91,21.59,86.42,31.76,30.97,89.97,71.84,33.3901,55.88,44.08,56.68,13.77,40.87,46.815,42.69,91.35,26.36,57.1661,84.06,59.225,59.015,37.25,62.64,26.815,61.86,58.09,4.38,31.9899,66.0601,20.44,46.385,70.02,91.73,234.76,69.9,45.46,30.93,97,79.37,47.47,30.525,51.17,38.19,4736.717
35.57,104.3,98.06,64,89.1,59.44,50.67,128.43,26.29,172.13,760.98,40.18,162.285,44.97,159.15,289.98,34.655,112.4,62.5,67.305,167.37,30.58,28.36,43.655,57.6,25.135,53.545,96.44,76.46,31.22,76,116.66,42.77,124.26,27.05,26.68,79.51,796.56,34.905,21.61,86.42,31.77,30.99,89.97,71.835,33.405,55.79,44.05,56.68,13.76,40.86,46.81,42.7,91.3993,26.38,57.1701,84.08,59.27,59.02,37.28,62.68,26.82,61.875,58.09,4.38,31.99,66.1,20.45,46.375,70.07,91.76,234.79,69.9,45.505,30.93,97.05,79.4,47.47,30.545,51.16,38.19,4736.903
35.57,104.293,98.04,63.95,89.09,59.43,50.635,128.53,26.29,172.18,760.27,40.18,162.23,44.94,159.215,290.13,34.66,112.36,62.46,67.3,167.36,30.59,28.365,43.69,57.585,25.125,53.52,96.43,76.49,31.21,76.01,116.635,42.77,124.18,27.05,26.68,79.5,796.025,34.905,21.62,86.42,31.76,30.975,89.94,71.818,33.41,55.79,44.05,56.7,13.75,40.86,46.82,42.71,91.35,26.365,57.17,84.085,59.265,59.03,37.275,62.65,26.82,61.87,58.11,4.38,31.985,66.08,20.46,46.381,70.1,91.79,234.57,69.93,45.5,30.925,97.05,79.385,47.4275,30.54,51.155,38.185,4736.573
35.555,104.28,98.025,63.92,89.075,59.42,50.61,128.55,26.29,172.17,759.83,40.17,162.2,44.95,159.28,290.33,34.66,112.36,62.47,67.3,167.35,30.565,28.35,43.7,57.56,25.12,53.48,96.41,76.435,31.19,75.99,116.68,42.78,124.1,27.05,26.67,79.49,795.73,34.895,21.62,86.4,31.7615,30.98,89.91,71.8,33.42,55.79,44.03,56.7,13.75,40.855,46.825,42.71,91.335,26.365,57.145,84.06,59.28,59.03,37.28,62.645,26.805,61.845,58.11,4.38,31.975,66.0601,20.46,46.375,70.1,91.79,234.49,69.875,45.51,30.94,97.03,79.39,47.42,30.5301,51.14,38.185,4735.433
35.56,104.3,98.035,63.95,89.095,59.45,50.63,128.64,26.2999,172.22,760.12,40.17,162.26,44.95,159.36,290.35,34.66,112.41,62.49,67.335,167.3701,30.585,28.355,43.71,57.565,25.115,53.475,96.455,76.45,31.195,76.0299,116.76,42.79,124.1,27.05,26.675,79.5,795.98,34.895,21.625,86.43,31.765,30.98,89.9,71.8,33.42,55.805,44.04,56.7,13.745,40.865,46.85,42.69,91.36,26.365,57.18,84.105,59.28,59.03,37.28,62.66,26.81,61.84,58.12,4.38,31.975,66.1001,20.455,46.38,70.12,91.8,234.85,69.8701,45.5,30.94,97.05,79.39,47.475,30.535,51.15,38.185,4736.671
35.5561,104.28,97.995,63.95,89.06,59.45,50.65,128.62,26.3,172.18,759.6,40.17,162.29,44.96,159.4614,290.2101,34.66,112.331,62.49,67.35,167.36,30.58,28.35,43.71,57.555,25.09,53.49,96.41,76.455,31.2,76.01,116.69,42.78,124,27.05,26.665,79.49,795.919,34.89,21.62,86.42,31.75,30.97,89.86,71.805,33.415,55.8,44.01,56.7,13.75,40.865,46.86,42.67,91.3358,26.365,57.165,84.095,59.28,59.025,37.25,62.675,26.81,61.85,58.1,4.375,31.98,66.1101,20.45,46.38,70.13,91.78,234.835,69.88,45.5,30.93,97.01,79.39,47.4654,30.51,51.14,38.185,4735.692
35.54,104.235,97.97,63.925,89.05,59.46,50.69,128.57,26.3,172.14,759.37,40.16,162.2599,44.96,159.57,290.0901,34.665,112.29,62.44,67.35,167.34,30.575,28.35,43.6988,57.55,25.09,53.49,96.41,76.45,31.195,75.98,116.71,42.78,124,27.05,26.67,79.48,795.58,34.88,21.63,86.41,31.755,30.985,89.85,71.81,33.41,55.78,44.01,56.709,13.7401,40.85,46.85,42.67,91.3137,26.37,57.17,84.09,59.29,59,37.25,62.67,26.8,61.85,58.08,4.39,31.95,66.11,20.45,46.37,70.11,91.73,234.78,69.88,45.49,30.93,97.015,79.36,47.44,30.5,51.14,38.185,4734.928
35.55,104.22,97.95,63.93,89.03,59.46,50.635,128.59,26.295,172.15,759.475,40.1601,162.26,44.9599,159.54,290.02,34.66,112.3,62.44,67.32,167.3,30.57,28.345,43.68,57.535,25.09,53.49,96.38,76.42,31.2,76.045,116.7442,42.775,124.001,27.05,26.675,79.48,794.75,34.875,21.64,86.4,31.76,30.99,89.84,71.78,33.4,55.8,43.985,56.68,13.745,40.85,46.84,42.68,91.29,26.37,57.16,84.06,59.29,58.985,37.235,62.66,26.81,61.83,58.09,4.39,31.95,66.075,20.45,46.39,70.11,91.71,234.83,69.875,45.495,30.925,97.02,79.32,47.49,30.505,51.15,38.2,4734.09
35.54,104.25,97.95,63.92,89.03,59.47,50.58,128.68,26.295,172.18,759.17,40.15,162.28,44.95,159.54,290.01,34.645,112.29,62.43,67.32,167.3,30.565,28.35,43.68,57.54,25.08,53.48,96.36,76.43,31.185,76.07,116.68,42.775,123.91,27.05,26.67,79.47,793.87,34.88,21.64,86.41,31.74,30.99,89.83,71.765,33.395,55.785,43.98,56.71,13.75,40.86,46.84,42.68,91.29,26.38,57.16,84.04,59.285,58.98,37.24,62.67,26.81,61.83,58.0634,4.39,31.98,66.1,20.455,46.38,70.09,91.73,234.66,69.88,45.495,30.925,97.04,79.31,47.51,30.49,51.14,38.2,4733.287
